,phrase,label,sentiment,subjectivity,language,count
Homeoffice,Homeoffice,ORG,0.0,0.0,de,2
Seibert Media,Seibert Media,ORG,-0.5,0.5,de,2
Handelsverbandes Baden-Württemberg,Handelsverbandes Baden-Württemberg,ORG,0.0,0.0,de,2
Pixabay,Pixabay,ORG,0.0,0.0,de,1
KULTURRUNDSCHAU,KULTURRUNDSCHAU,ORG,0.0,0.0,de,1
ntv,ntv,ORG,1.0,0.0,de,1
Großbank,Großbank,ORG,0.0,0.0,de,1
GZSZ,GZSZ,ORG,0.0,0.0,de,1
BER,BER,ORG,0.0,0.0,de,1
TV-Soaps,TV-Soaps,ORG,0.0,0.0,de,1
E-Autos,E-Autos,ORG,-1.0,0.0,de,1
Deutsche Press,Deutsche Press,ORG,0.0,0.0,de,1
26.07.2023,26.07.2023,ORG,1.0,0.0,de,1
Apres-Ski-Party,Apres-Ski-Party,ORG,0.0,0.0,de,1
Ernährungsstudie,Ernährungsstudie,ORG,1.0,0.0,de,1
Deutsche Presse-Agentur,Deutsche Presse-Agentur,ORG,0.0,0.0,de,1
Wintersporttourismus,Wintersporttourismus,ORG,1.0,0.0,de,1
Bundesminister für Verkehr,Bundesminister für Verkehr,ORG,0.0,0.0,de,1
FLINTA-Musikwelt,FLINTA-Musikwelt,ORG,0.0,0.0,de,1
FC Chelsea,FC Chelsea,ORG,0.0,0.0,de,1
Buntes,Buntes,ORG,0.0,0.0,de,1
Fußball-Hammer!,Fußball-Hammer!,ORG,0.0,0.0,de,1
SZ-Feuilleton,SZ-Feuilleton,ORG,0.0,0.0,de,1
Gesellschaft Einsame,Gesellschaft Einsame,ORG,0.0,0.0,de,1
Flutlicht-Torlauf,Flutlicht-Torlauf,ORG,0.0,0.0,de,1
Cowboys,Cowboys,ORG,0.0,0.0,de,1
Ad,Ad,ORG,0.7,0.0,de,1
Nachrich…,Nachrich…,ORG,0.0,0.0,de,1
Wirtschaftskammer,Wirtschaftskammer,ORG,0.0,0.0,de,1
Hausbank,Hausbank,ORG,0.0,0.0,de,1
FC Mainz 05,FC Mainz 05,ORG,0.0,0.0,de,1
Fußball-Bundesliga,Fußball-Bundesliga,ORG,0.0,0.0,de,1
Foto: Imago,Foto: Imago,ORG,0.0,0.0,de,1
Gesells…,Gesells…,ORG,0.0,0.0,de,1
BVB-Vereinsboss,BVB-Vereinsboss,ORG,0.0,0.0,de,1
Saudi Women's Premier League,Saudi Women's Premier League,ORG,0.0,0.0,de,1
Salzburg AG,Salzburg AG,ORG,0.0,0.0,de,1
Weihnachfeiertage,Weihnachfeiertage,ORG,1.0,0.0,de,1
Temperatur-Sturz,Temperatur-Sturz,ORG,0.0,0.0,de,1
AmSamstagwaren,AmSamstagwaren,ORG,0.0,0.0,de,1
SP,SP,ORG,1.0,0.0,de,1
Asian Youth Orchestra,Asian Youth Orchestra,ORG,1.0,0.0,de,1
Ticketv,Ticketv,ORG,0.0,0.0,de,1
Deutschen Kulturrats,Deutschen Kulturrats,ORG,0.0,0.0,de,1
Einfach Essen,Einfach Essen,ORG,0.7,0.0,de,1
Wählerinnen,Wählerinnen,ORG,0.0,0.0,de,1
21.07.2023 sucht,21.07.2023 sucht,ORG,0.0,0.0,de,1
St…,St…,ORG,0.0,0.0,de,1
FC Union Berlin,FC Union Berlin,ORG,-1.0,0.0,de,1
VG,VG,ORG,0.0,0.0,de,1
Ruhr-Universität Bochum,Ruhr-Universität Bochum,ORG,0.0,0.0,de,1
Deutsche Wette,Deutsche Wette,ORG,0.7,0.0,de,1
Ministerium für Einsamkeit,Ministerium für Einsamkeit,ORG,0.0,0.0,de,1
Gesellschaft  die Deutschen,Gesellschaft  die Deutschen,ORG,0.7,0.0,de,1
waz.de,waz.de,ORG,0.0,0.0,de,1
Ost-Regierungschefs,Ost-Regierungschefs,ORG,0.0,0.0,de,1
Gesellschaft – die Deutschen,Gesellschaft – die Deutschen,ORG,0.7,0.0,de,1
12.10.2023,12.10.2023,ORG,0.0,0.0,de,1
Weihnachts-Hochwassers!,Weihnachts-Hochwassers!,ORG,1.0,0.0,de,1
De…,De…,ORG,0.0,0.0,de,1
Großeinsatz,Großeinsatz,ORG,0.0,0.0,de,1
Vereins- und Stadtteilfeste,Vereins- und Stadtteilfeste,ORG,0.0,0.0,de,1
Linzer Bü,Linzer Bü,ORG,0.7,0.0,de,1
Die Mafia,Die Mafia,ORG,0.0,0.0,de,1
Vorfreude,Vorfreude,ORG,0.7,0.0,de,1
Picture Alliance,Picture Alliance,ORG,0.0,0.0,de,1
Deutschen We,Deutschen We,ORG,0.0,0.0,de,1
FIS-Organisator,FIS-Organisator,ORG,0.0,0.0,de,1
Newsticker,Newsticker,ORG,0.0,0.0,de,1
Wintersport-Zirkus,Wintersport-Zirkus,ORG,0.0,0.0,de,1
Stubner,Stubner,ORG,0.0,0.0,de,1
Klippensturz,Klippensturz,ORG,-1.0,0.0,de,1
Hochschule Ruhr West,Hochschule Ruhr West,ORG,0.0,0.0,de,1
Bank am St.- Anna-Platz,Bank am St.- Anna-Platz,ORG,1.0,0.0,de,1
Union,Union,ORG,0.0,0.0,de,1
Potsdamer Weihnachtsmarkts,Potsdamer Weihnachtsmarkts,ORG,0.0,0.0,de,1
The Paper People Paradox,The Paper People Paradox,ORG,0.0,0.0,de,1
Europa,Europa,ORG,0.7,0.0,de,1
Tourismus+Congress GmbH,Tourismus+Congress GmbH,ORG,0.0,0.0,de,1
Deutsche Wetterdient,Deutsche Wetterdient,ORG,0.0,0.0,de,1
VdK,VdK,ORG,0.0,0.0,de,1
FOCUS-online-Redakteur Konstantinos Mitsis,FOCUS-online-Redakteur Konstantinos Mitsis,ORG,-1.0,0.0,de,1
Bundesverband Schwertransporte,Bundesverband Schwertransporte,ORG,0.0,0.0,de,1
FC Bayern grünes Lich,FC Bayern grünes Lich,ORG,0.0,0.0,de,1
Etablierten,Etablierten,ORG,0.35,0.0,de,1
postmoderne Gesellschaft,postmoderne Gesellschaft,ORG,0.0,0.0,de,1
GEMA-Beitrag,GEMA-Beitrag,ORG,-1.0,0.0,de,1
WM-Finale,WM-Finale,ORG,0.0,0.0,de,1
Musikverwertungsgesellschaft GEMA,Musikverwertungsgesellschaft GEMA,ORG,-0.15000000000000002,0.0,de,1
ÖAMTC-Experte,ÖAMTC-Experte,ORG,1.0,0.0,de,1
"Smartes Heizkörper-Thermostat für 99,95 Euro","Smartes Heizkörper-Thermostat für 99,95 Euro",ORG,0.7,0.0,de,1
WELT TV,WELT TV,ORG,0.0,0.0,de,1
Stiftung Preußische Schlösser un…,Stiftung Preußische Schlösser un…,ORG,1.0,0.0,de,1
IT-Abteilung,IT-Abteilung,ORG,0.0,0.0,de,1
UN-Sicherheitsrat,UN-Sicherheitsrat,ORG,-0.7,0.0,de,1
Landessicherheitszentrale Burgenland,Landessicherheitszentrale Burgenland,ORG,0.0,0.0,de,1
Co2online,Co2online,ORG,0.0,0.0,de,1
co2online,co2online,ORG,0.0,0.0,de,1
GeoSphere Austria,GeoSphere Austria,ORG,0.0,0.0,de,1
Kuratorium für alpine,Kuratorium für alpine,ORG,0.7,0.0,de,1
Pflegekasse,Pflegekasse,ORG,0.0,0.0,de,1
Songs,Songs,ORG,0.0,0.0,de,1
Daily Mail,Daily Mail,ORG,-0.35,0.0,de,1
Breitscheidplatz-Anschlag,Breitscheidplatz-Anschlag,ORG,-1.0,0.0,de,1
AG Innenstadt,AG Innenstadt,ORG,0.0,0.0,de,1
RTL-Geburtstagsparty,RTL-Geburtstagsparty,ORG,0.0,0.0,de,1
Zirkus-Solodebüt,Zirkus-Solodebüt,ORG,0.0,0.0,de,1
Bundesligaspiel Mainz,Bundesligaspiel Mainz,ORG,0.0,0.0,de,1
Schulbus,Schulbus,ORG,0.0,0.0,de,1
U,U,ORG,0.0,0.0,de,1
Glatteis-Warnung für Ostwestfalen,Glatteis-Warnung für Ostwestfalen,ORG,0.0,0.0,de,1
Salzburger Seilbahnwirtschaft,Salzburger Seilbahnwirtschaft,ORG,1.0,0.0,de,1
Poli,Poli,ORG,0.0,0.0,de,1
Stiftung Preußische Schlösser und Gärten,Stiftung Preußische Schlösser und Gärten,ORG,1.0,0.0,de,1
Getreidedeal,Getreidedeal,ORG,0.0,0.0,de,1
Glattei,Glattei,ORG,-0.7,0.0,de,1
Weltcup-Debüt,Weltcup-Debüt,ORG,0.7,0.0,de,1
Europa-Büro,Europa-Büro,ORG,0.0,0.0,de,1
Viehberglifte Sandl,Viehberglifte Sandl,ORG,0.0,0.0,de,1
Mohr,Mohr,ORG,0.0,0.0,de,1
Härtefallhilfen für Heizkosten des Jahres 2022,Härtefallhilfen für Heizkosten des Jahres 2022,ORG,0.0,0.0,de,1
Aktion um junge Skifahrerinnen und Ski…,Aktion um junge Skifahrerinnen und Ski…,ORG,0.0,0.0,de,1
Betreibergesel,Betreibergesel,ORG,0.7,0.0,de,1
Niede,Niede,ORG,0.0,0.0,de,1
LBV,LBV,ORG,0.35,0.0,de,1
Landesbund für Vogel- und Naturschutz,Landesbund für Vogel- und Naturschutz,ORG,0.35,0.0,de,1
Eissportverband,Eissportverband,ORG,0.0,0.0,de,1
Landes-Skiverban,Landes-Skiverban,ORG,0.0,0.0,de,1
Ex-Biathlon-Star Neuner,Ex-Biathlon-Star Neuner,ORG,0.0,0.0,de,1
Gute Organisation,Gute Organisation,ORG,0.5,0.0,de,1
HRS,HRS,ORG,0.0,0.0,de,1
WeihnachtsmarktFinder,WeihnachtsmarktFinder,ORG,0.0,0.0,de,1
HB,HB,ORG,0.0,0.0,de,1
"Senatsverwaltung für Wirtschaft, Energie","Senatsverwaltung für Wirtschaft, Energie",ORG,0.0,0.0,de,1
Alpenrepubl,Alpenrepubl,ORG,0.7,0.0,de,1
4-Zutaten-Rezept,4-Zutaten-Rezept,ORG,-0.7,0.0,de,1
Karamell-A,Karamell-A,ORG,-0.7,0.0,de,1
Kölner Verkehrsbetriebe,Kölner Verkehrsbetriebe,ORG,-0.10000000000000002,0.0,de,1
KBV,KBV,ORG,-0.10000000000000002,0.0,de,1
Maue,Maue,ORG,0.0,0.0,de,1
AR,AR,ORG,1.0,0.0,de,1
Generalbundesanwalt,Generalbundesanwalt,ORG,0.0,0.0,de,1
Miniatur-Weihnachtsmarkt von H,Miniatur-Weihnachtsmarkt von H,ORG,-1.0,0.0,de,1
Sozialministerium,Sozialministerium,ORG,0.0,0.0,de,1
die Bahn,die Bahn,ORG,-1.0,0.0,de,1
NYSE,NYSE,ORG,0.0,0.0,de,1
si,si,ORG,0.7,0.0,de,1
QGEN,QGEN,ORG,0.0,0.0,de,1
Frankfurt Prime Standard,Frankfurt Prime Standard,ORG,0.0,0.0,de,1
Autobahnmeistereien für Wintereinbruch gewappnet“,Autobahnmeistereien für Wintereinbruch gewappnet“,ORG,0.0,0.0,de,1
Sachsens Autobahnmeistereien,Sachsens Autobahnmeistereien,ORG,0.0,0.0,de,1
Umweltkriminalität,Umweltkriminalität,ORG,0.7,0.0,de,1
Kolumbien,Kolumbien,ORG,0.0,0.0,de,1
Be,Be,ORG,0.0,0.0,de,1
LKA,LKA,ORG,-1.0,0.0,de,1
Rhein-Main-Redaktion,Rhein-Main-Redaktion,ORG,0.85,0.0,de,1
Swiss Ski,Swiss Ski,ORG,0.0,0.0,de,1
Zeit für Besuche,Zeit für Besuche,ORG,0.85,0.0,de,1
Polizeipräsidium Schwaben Süd/West,Polizeipräsidium Schwaben Süd/West,ORG,0.0,0.0,de,1
Tagesspieg,Tagesspieg,ORG,0.0,0.0,de,1
Weihnachtsglück,Weihnachtsglück,ORG,0.0,0.0,de,1
NRW-Ministerpräsi,NRW-Ministerpräsi,ORG,-0.7,0.0,de,1
Minister­präsident,Minister­präsident,ORG,-1.0,0.0,de,1
Gemeinschaft,Gemeinschaft,ORG,0.0,0.0,de,1
Eiskunstlauf-Duo Hase/,Eiskunstlauf-Duo Hase/,ORG,0.0,0.0,de,1
IS-Anhängerin,IS-Anhängerin,ORG,-1.0,0.0,de,1
CD…,CD…,ORG,0.25,0.0,de,1
Fitness-Branche,Fitness-Branche,ORG,0.0,0.0,de,1
Oberösterreichischen Seniorenbundes,Oberösterreichischen Seniorenbundes,ORG,-1.0,0.0,de,1
IMAS-Instituts,IMAS-Instituts,ORG,-1.0,0.0,de,1
Sc,Sc,ORG,0.0,0.0,de,1
Skisaison,Skisaison,ORG,0.5,0.0,de,1
OÖ Seniorenbund wil… Einsamkeit,OÖ Seniorenbund wil… Einsamkeit,ORG,-1.0,0.0,de,1
Terrorduos,Terrorduos,ORG,0.0,0.0,de,1
I…,I…,ORG,-0.2333333333333333,0.0,de,1
Skisaison-Beginn,Skisaison-Beginn,ORG,-0.7,0.0,de,1
LGO Liftgesellschaft,LGO Liftgesellschaft,ORG,0.0,0.0,de,1
We,We,ORG,0.0,0.0,de,1
Eurowings,Eurowings,ORG,0.0,0.0,de,1
WE…,WE…,ORG,0.7,0.0,de,1
Various Artists,Various Artists,ORG,0.0,0.0,de,1
Feldbergbahnen,Feldbergbahnen,ORG,0.0,0.0,de,1
Rhein-Main Bad Salzschlirf,Rhein-Main Bad Salzschlirf,ORG,-1.0,0.0,de,1
Leag,Leag,ORG,0.0,0.0,de,1
Himmelsp,Himmelsp,ORG,1.0,0.0,de,1
ICE,ICE,ORG,1.0,0.0,de,1
Wieso,Wieso,ORG,0.0,0.0,de,1
FC Augsburg,FC Augsburg,ORG,0.0,0.0,de,1
"Sozialverband
VdK","Sozialverband
VdK",ORG,0.0,0.0,de,1
02.12.2023,02.12.2023,ORG,0.0,0.0,de,1
Herrnhuter Sternen,Herrnhuter Sternen,ORG,0.7,0.0,de,1
Advents-W,Advents-W,ORG,0.0,0.0,de,1
SZ-Kolumne,SZ-Kolumne,ORG,0.0,0.0,de,1
Nordirland,Nordirland,ORG,0.0,0.0,de,1
NVV,NVV,ORG,0.0,0.0,de,1
CO2-Ausstoß,CO2-Ausstoß,ORG,1.0,0.0,de,1
X +++ IHK,X +++ IHK,ORG,0.0,0.0,de,1
Jungen u…,Jungen u…,ORG,-1.0,0.0,de,1
Rhein-Main Skyline-Blick,Rhein-Main Skyline-Blick,ORG,0.0,0.0,de,1
Feuerwehr,Feuerwehr,ORG,0.5666666666666667,0.0,de,1
Nordhessische Verkehrsverbund,Nordhessische Verkehrsverbund,ORG,0.0,0.0,de,1
La… Die WELT,La… Die WELT,ORG,0.7,0.0,de,1
GLOBE NEWSWIRE,GLOBE NEWSWIRE,ORG,0.0,0.0,de,1
Deutsche Bahn am Donnerstag,Deutsche Bahn am Donnerstag,ORG,0.7,0.0,de,1
Niederlande,Niederlande,ORG,0.0,0.0,de,1
Deutschen Reich,Deutschen Reich,ORG,0.7,0.0,de,1
kom,kom,ORG,0.0,0.0,de,1
Aufmerksamkei,Aufmerksamkei,ORG,0.0,0.0,de,1
Ski alpin,Ski alpin,ORG,1.0,0.0,de,1
Sonnt,Sonnt,ORG,0.0,0.0,de,1
Europäischen Unio,Europäischen Unio,ORG,0.0,0.0,de,1
Europäischen Union,Europäischen Union,ORG,0.0,0.0,de,1
E-Auto-Prämie,E-Auto-Prämie,ORG,0.0,0.0,de,1
Check,Check,ORG,0.0,0.0,de,1
Aktion „Skikids“,Aktion „Skikids“,ORG,0.0,0.0,de,1
Aktion Skikids heuer,Aktion Skikids heuer,ORG,0.0,0.0,de,1
F.A.Z.,F.A.Z.,ORG,0.0,0.0,de,1
QR-Codes,QR-Codes,ORG,0.7,0.0,de,1
Mixed Reality,Mixed Reality,ORG,0.0,0.0,de,1
Winter-Gutscheinheft der Kärntner,Winter-Gutscheinheft der Kärntner,ORG,0.0,0.0,de,1
DB,DB,ORG,0.7,0.0,de,1
Aktion für Opfer von Katastrophen,Aktion für Opfer von Katastrophen,ORG,0.7,0.0,de,1
Bundesgesundheitsminister Lauterbach,Bundesgesundheitsminister Lauterbach,ORG,0.0,0.0,de,1
Christmas Avenue,Christmas Avenue,ORG,0.0,0.0,de,1
Austrian Health Report,Austrian Health Report,ORG,0.0,0.0,de,1
Bündnis Sahra Wagenknecht Für Vernunft,Bündnis Sahra Wagenknecht Für Vernunft,ORG,0.0,0.0,de,1
Emmaus-Gemeinschaft St. Pölten,Emmaus-Gemeinschaft St. Pölten,ORG,0.0,0.0,de,1
Eintracht,Eintracht,ORG,0.0,0.0,de,1
Frankfurter Eintracht,Frankfurter Eintracht,ORG,0.0,0.0,de,1
TCF,TCF,ORG,0.0,0.0,de,1
Blizzard,Blizzard,ORG,0.0,0.0,de,1
PläneFoto,PläneFoto,ORG,0.7,0.0,de,1
Thüringens Wintersport-Mekka,Thüringens Wintersport-Mekka,ORG,0.0,0.0,de,1
Männern,Männern,ORG,0.0,0.0,de,1
Emmaus-Gemeinschaft,Emmaus-Gemeinschaft,ORG,0.0,0.0,de,1
Wagenknecht-Plan,Wagenknecht-Plan,ORG,0.0,0.0,de,1
Innenministerien von Sachsen-Anhalt u…,Innenministerien von Sachsen-Anhalt u…,ORG,-0.85,0.0,de,1
heute-show,heute-show,ORG,0.7,0.0,de,1
Protect Our Winters,Protect Our Winters,ORG,0.0,0.0,de,1
Ideal,Ideal,ORG,0.5,0.0,de,1
Neue Partei,Neue Partei,ORG,0.0,0.0,de,1
BSW,BSW,ORG,0.0,0.0,de,1
FC St. Pauli,FC St. Pauli,ORG,0.10000000000000002,0.0,de,1
Kältetelefon der Caritas,Kältetelefon der Caritas,ORG,0.0,0.0,de,1
Beurer Tageslichtlampe,Beurer Tageslichtlampe,ORG,0.7,0.0,de,1
VENLO,VENLO,ORG,0.0,0.0,de,1
ORF,ORF,ORG,1.0,0.0,de,1
Black Friday,Black Friday,ORG,0.7,0.0,de,1
Freunderln,Freunderln,ORG,0.0,0.0,de,1
Wham!,Wham!,ORG,1.0,0.0,de,1
fju,fju,ORG,0.0,0.0,de,1
Post,Post,ORG,0.0,0.0,de,1
SC Oberstdorf,SC Oberstdorf,ORG,0.0,0.0,de,1
Bongarts/,Bongarts/,ORG,0.85,0.0,de,1
dem Spiegel,dem Spiegel,ORG,0.7,0.0,de,1
we…,we…,ORG,-0.7,0.0,de,1
Slalom-Saison,Slalom-Saison,ORG,-0.7,0.0,de,1
Pistorius-Ministerium,Pistorius-Ministerium,ORG,0.5,0.0,de,1
Verbraucherzentrale Berlin,Verbraucherzentrale Berlin,ORG,0.0,0.0,de,1
TissueLyser III,TissueLyser III,ORG,0.0,0.0,de,1
RNeasy PowerMax Soil Pro Kit,RNeasy PowerMax Soil Pro Kit,ORG,0.0,0.0,de,1
RNA-Isolierung,RNA-Isolierung,ORG,0.0,0.0,de,1
QIAGEN-Portfolio,QIAGEN-Portfolio,ORG,0.0,0.0,de,1
RNeasy PowerMax,RNeasy PowerMax,ORG,0.0,0.0,de,1
Smart Home,Smart Home,ORG,0.7,0.0,de,1
Weihnachtsbaum-Kauf,Weihnachtsbaum-Kauf,ORG,0.0,0.0,de,1
... Hermsdorf,... Hermsdorf,ORG,0.35,0.0,de,1
Vorarlberger Polizei,Vorarlberger Polizei,ORG,0.0,0.0,de,1
DAK-Umfrage,DAK-Umfrage,ORG,-1.0,0.0,de,1
Krankenkasse DAK,Krankenkasse DAK,ORG,-1.0,0.0,de,1
Adventswochenende,Adventswochenende,ORG,0.0,0.0,de,1
ARD-Sechsteiler,ARD-Sechsteiler,ORG,0.0,0.0,de,1
gedreht“-Spiel,gedreht“-Spiel,ORG,0.0,0.0,de,1
ARA,ARA,ORG,0.0,0.0,de,1
ARA-Flugrettung,ARA-Flugrettung,ORG,0.0,0.0,de,1
Pexels,Pexels,ORG,0.0,0.0,de,1
FO,FO,ORG,0.0,0.0,de,1
Lokführer-Streiks,Lokführer-Streiks,ORG,0.7,0.0,de,1
Salzburger Poli,Salzburger Poli,ORG,0.0,0.0,de,1
Universität Darmstadt,Universität Darmstadt,ORG,0.0,0.0,de,1
GDL-Streiks,GDL-Streiks,ORG,-0.35,0.0,de,1
Sbnpob U,Sbnpob U,ORG,0.0,0.0,de,1
voe ebt gýs Npobuf,voe ebt gýs Npobuf,ORG,0.0,0.0,de,1
Pandemie-Pause,Pandemie-Pause,ORG,0.0,0.0,de,1
Universitätsmedizin Leipzig,Universitätsmedizin Leipzig,ORG,0.0,0.0,de,1
Deutschen Welle |,Deutschen Welle |,ORG,0.0,0.0,de,1
SHIFT,SHIFT,ORG,0.0,0.0,de,1
TI,TI,ORG,0.0,0.0,de,1
Mvdjb,Mvdjb,ORG,0.0,0.0,de,1
Xfjiobdiutnbslu jo efs Lvmuvscsbv,Xfjiobdiutnbslu jo efs Lvmuvscsbv,ORG,0.0,0.0,de,1
Mettmann,Mettmann,ORG,0.0,0.0,de,1
Adv,Adv,ORG,0.0,0.0,de,1
Tier-Weihnachtsmarkt,Tier-Weihnachtsmarkt,ORG,0.0,0.0,de,1
Dollar-Kurs,Dollar-Kurs,ORG,0.0,0.0,de,1
Bundesligist,Bundesligist,ORG,0.0,0.0,de,1
Stadtmisson,Stadtmisson,ORG,0.0,0.0,de,1
Energiegesellschafte,Energiegesellschafte,ORG,0.0,0.0,de,1
TIGAS,TIGAS,ORG,0.0,0.0,de,1
Pandemie-Blues,Pandemie-Blues,ORG,0.0,0.0,de,1
BZ-Digital,BZ-Digital,ORG,0.7,0.0,de,1
Jurassic World,Jurassic World,ORG,0.0,0.0,de,1
Kältebus,Kältebus,ORG,0.0,0.0,de,1
Badische Neue,Badische Neue,ORG,0.0,0.0,de,1
DEUTSCHLAND,DEUTSCHLAND,ORG,0.0,0.0,de,1
ÖAMTC-Pannenfahrer,ÖAMTC-Pannenfahrer,ORG,0.0,0.0,de,1
Autofahrerclub,Autofahrerclub,ORG,0.0,0.0,de,1
V,V,ORG,0.0,0.0,de,1
IT,IT,ORG,0.0,0.0,de,1
OT,OT,ORG,0.0,0.0,de,1
Infrastruktur-Netzwerke,Infrastruktur-Netzwerke,ORG,-1.0,0.0,de,1
Wirrer,Wirrer,ORG,-1.0,0.0,de,1
nup ple,nup ple,ORG,0.0,0.0,de,1
ple Buelalehllpe,ple Buelalehllpe,ORG,0.0,0.0,de,1
Uni-Lockdowns,Uni-Lockdowns,ORG,0.0,0.0,de,1
Leipziger Regiss,Leipziger Regiss,ORG,0.0,0.0,de,1
SvenSimon München,SvenSimon München,ORG,-1.0,0.0,de,1
Kärntner Seilbahnbetreiber,Kärntner Seilbahnbetreiber,ORG,0.0,0.0,de,1
Feiertags-Wochenende,Feiertags-Wochenende,ORG,1.0,0.0,de,1
T,T,ORG,0.0,0.0,de,1
sa,sa,ORG,-0.7,0.0,de,1
FC Lok,FC Lok,ORG,-0.15000000000000002,0.0,de,1
Energie-Lockdowns,Energie-Lockdowns,ORG,0.0,0.0,de,1
Bundeswirtschaftsminister,Bundeswirtschaftsminister,ORG,0.0,0.0,de,1
Dynafit,Dynafit,ORG,0.0,0.0,de,1
Sozialdemokrat,Sozialdemokrat,ORG,0.0,0.0,de,1
UN-Regeln,UN-Regeln,ORG,0.0,0.0,de,1
Politik-Magazin Foreign…,Politik-Magazin Foreign…,ORG,0.0,0.0,de,1
Erdöl-Embargos,Erdöl-Embargos,ORG,0.0,0.0,de,1
Europäische Union,Europäische Union,ORG,0.0,0.0,de,1
Rheinische Post,Rheinische Post,ORG,0.0,0.0,de,1
Inklusion,Inklusion,ORG,0.0,0.0,de,1
Dlf Adom Getachews,Dlf Adom Getachews,ORG,0.5,0.0,de,1
Wâ€¦ [,Wâ€¦ [,ORG,0.0,0.0,de,1
Campus-Alltag,Campus-Alltag,ORG,0.0,0.0,de,1
Belgischen Eisenbahn SNCB,Belgischen Eisenbahn SNCB,ORG,0.0,0.0,de,1
wet,wet,ORG,0.0,0.0,de,1
Champagner,Champagner,ORG,0.7,0.0,de,1
Royals,Royals,ORG,0.0,0.0,de,1
Staatsschutz,Staatsschutz,ORG,0.0,0.0,de,1
Westschweizer Radio und Fernsehens,Westschweizer Radio und Fernsehens,ORG,0.0,0.0,de,1
Telefonseelsorge in Schleswig-Holst,Telefonseelsorge in Schleswig-Holst,ORG,0.0,0.0,de,1
Bundesamt für Wirtschaft,Bundesamt für Wirtschaft,ORG,0.0,0.0,de,1
Community Nurses,Community Nurses,ORG,-0.7,0.0,de,1
Zukunftsf,Zukunftsf,ORG,0.0,0.0,de,1
Glühwein-Bude,Glühwein-Bude,ORG,1.0,0.0,de,1
Frühjahrs-Trend,Frühjahrs-Trend,ORG,0.0,0.0,de,1
Evangelische Kirche,Evangelische Kirche,ORG,0.0,0.0,de,1
Dezemberhälfte,Dezemberhälfte,ORG,0.85,0.0,de,1
Street Credibility,Street Credibility,ORG,0.0,0.0,de,1
BILDplus,BILDplus,ORG,0.0,0.0,de,1
Deutschem Alterssu,Deutschem Alterssu,ORG,0.0,0.0,de,1
Maltes,Maltes,ORG,0.0,0.0,de,1
Jah,Jah,ORG,0.0,0.0,de,1
Alpine Sicherheit,Alpine Sicherheit,ORG,0.0,0.0,de,1
ÖKAS,ÖKAS,ORG,0.0,0.0,de,1
Berliner CDU-Fraktion,Berliner CDU-Fraktion,ORG,0.0,0.0,de,1
Sella,Sella,ORG,0.0,0.0,de,1
Verbraucherzentrale,Verbraucherzentrale,ORG,0.35,0.0,de,1
RTL Online,RTL Online,ORG,0.0,0.0,de,1
Polizei Hamburg,Polizei Hamburg,ORG,-0.35,0.0,de,1
VfB Stuttgart,VfB Stuttgart,ORG,0.7,0.0,de,1
Focus Magazin-Jan Fleisch,Focus Magazin-Jan Fleisch,ORG,0.15000000000000002,0.0,de,1
FOCUS-Kolumne,FOCUS-Kolumne,ORG,1.0,0.0,de,1
Wave,Wave,ORG,0.0,0.0,de,1
Sat.1.,Sat.1.,ORG,0.0,0.0,de,1
Netzwerk der Wärme,Netzwerk der Wärme,ORG,0.7,0.0,de,1
aktuellDie Strompreisentwicklung,aktuellDie Strompreisentwicklung,ORG,0.7,0.0,de,1
Stiftung Obdachlosenhilfe,Stiftung Obdachlosenhilfe,ORG,0.0,0.0,de,1
DWD am Sonntag,DWD am Sonntag,ORG,0.0,0.0,de,1
ruhr24.de,ruhr24.de,ORG,0.0,0.0,de,1
HeinsbergFür,HeinsbergFür,ORG,0.0,0.0,de,1
Deutschen Wetterdiens,Deutschen Wetterdiens,ORG,0.0,0.0,de,1
Corona-R,Corona-R,ORG,0.0,0.0,de,1
Bona Hyun,Bona Hyun,ORG,0.0,0.0,de,1
Bergzoo Halle,Bergzoo Halle,ORG,0.0,0.0,de,1
NJL,NJL,ORG,-0.7,0.0,de,1
Mecklenbur,Mecklenbur,ORG,0.0,0.0,de,1
Deutsche Wetterdienst… Berlin/,Deutsche Wetterdienst… Berlin/,ORG,0.0,0.0,de,1
Stiftung Preußische Schlös,Stiftung Preußische Schlös,ORG,1.0,0.0,de,1
Deutschen Wet,Deutschen Wet,ORG,0.0,0.0,de,1
Joko & Klaas,Joko & Klaas,ORG,0.0,0.0,de,1
Joko &amp,Joko &amp,ORG,0.0,0.0,de,1
Gesellschaft der Vereinzelung,Gesellschaft der Vereinzelung,ORG,0.0,0.0,de,1
Bundestags,Bundestags,ORG,-0.7,0.0,de,1
nup,nup,ORG,0.0,0.0,de,1
peale… [,peale… [,ORG,0.0,0.0,de,1
Wintersportstätten der DDR,Wintersportstätten der DDR,ORG,1.0,0.0,de,1
PIK,PIK,ORG,0.0,0.0,de,1
Strassenfeger-Vereins,Strassenfeger-Vereins,ORG,0.0,0.0,de,1
voe xboo qbdlu,voe xboo qbdlu,ORG,0.0,0.0,de,1
Entlastungspaketen des Bundes,Entlastungspaketen des Bundes,ORG,-0.85,0.0,de,1
Eislauf-Saison,Eislauf-Saison,ORG,0.0,0.0,de,1
McKinsey-Studie,McKinsey-Studie,ORG,0.0,0.0,de,1
